from,to,rate,bank,date,market_rate,hidden_fee
EUR,GBP,0.8627,Tatra banka,2019-05-19,0.87705,0.014349999999999974
EUR,HUF,322.95,OTP Bank,2019-05-19,326.235,3.285000000000025
HUF,EUR,0.003035085589413621,OTP Bank,2019-05-19,0.00306528,3.0194410586379013e-05
USD,HUF,289.38,OTP Bank,2019-05-19,292.404,3.024000000000001
HUF,USD,0.0033871896487484327,OTP Bank,2019-05-19,0.00341992,3.273035125156724e-05
GBP,HUF,368.48,OTP Bank,2019-05-19,371.969,3.488999999999976
HUF,GBP,0.0026601404554160452,OTP Bank,2019-05-19,0.0026884,2.825954458395485e-05
AUD,HUF,198.89,OTP Bank,2019-05-19,200.808,1.9180000000000064
HUF,AUD,0.004928293332019122,OTP Bank,2019-05-19,0.00497987,5.15766679808783e-05
BGN,HUF,165.12,OTP Bank,2019-05-19,166.78799999999998,1.667999999999978
HUF,BGN,0.005936127270568681,OTP Bank,2019-05-19,0.00599564,5.951272943131858e-05
CAD,HUF,215.01,OTP Bank,2019-05-19,217.127,2.1170000000000186
HUF,CAD,0.0045589240939138366,OTP Bank,2019-05-19,0.00460561,4.668590608616387e-05
CHF,HUF,286.15,OTP Bank,2019-05-19,289.203,3.0529999999999973
HUF,CHF,0.003425478710649813,OTP Bank,2019-05-19,0.00345778,3.2301289350187244e-05
CNY,HUF,41.83,OTP Bank,2019-05-19,42.2632,0.43319999999999936
HUF,CNY,0.02343566908835247,OTP Bank,2019-05-19,0.0236613,0.00022563091164752927
CZK,HUF,12.54,OTP Bank,2019-05-19,12.6646,0.12460000000000093
HUF,CZK,0.07818608287724786,OTP Bank,2019-05-19,0.07896,0.0007739171227521408
DKK,HUF,43.25,OTP Bank,2019-05-19,43.685,0.4350000000000023
HUF,DKK,0.022665457842248413,OTP Bank,2019-05-19,0.0228912,0.0002257421577515871
HRK,HUF,43.49,OTP Bank,2019-05-19,43.9273,0.43730000000000047
HUF,HRK,0.0225377507324769,OTP Bank,2019-05-19,0.0227649,0.0002271492675231003
JPY,HUF,2.6322,OTP Bank,2019-05-19,2.6566400000000003,0.02444000000000024
HUF,JPY,0.3723840023832576,OTP Bank,2019-05-19,0.376416,0.004031997616742389
MXN,HUF,15.11,OTP Bank,2019-05-19,15.2589,0.14890000000000114
HUF,MXN,0.06489292667099286,OTP Bank,2019-05-19,0.06553540000000001,0.0006424733290071455
NOK,HUF,32.96,OTP Bank,2019-05-19,33.2418,0.28179999999999694
HUF,NOK,0.029735355337496282,OTP Bank,2019-05-19,0.030082599999999998,0.0003472446625037151
PLN,HUF,75.03,OTP Bank,2019-05-19,75.7532,0.7232000000000056
HUF,PLN,0.013065064018813691,OTP Bank,2019-05-19,0.013200799999999999,0.00013573598118630723
RON,HUF,67.83,OTP Bank,2019-05-19,68.5209,0.6908999999999992
HUF,RON,0.01445086705202312,OTP Bank,2019-05-19,0.0145941,0.0001432329479768811
RSD,HUF,2.74,OTP Bank,2019-05-19,2.76583,0.025829999999999576
HUF,RSD,0.35842293906810035,OTP Bank,2019-05-19,0.361555,0.0031320609318996606
RUB,HUF,4.47,OTP Bank,2019-05-19,4.51593,0.04593000000000025
HUF,RUB,0.2192982456140351,OTP Bank,2019-05-19,0.22143800000000002,0.0021397543859649204
SEK,HUF,30.01,OTP Bank,2019-05-19,30.3257,0.31569999999999965
HUF,SEK,0.032658393207054215,OTP Bank,2019-05-19,0.032975300000000006,0.0003169067929457911
TRY,HUF,47.82,OTP Bank,2019-05-19,48.2913,0.4712999999999994
HUF,TRY,0.02050020500205002,OTP Bank,2019-05-19,0.0207077,0.00020749499794997864
UAH,HUF,10.97,OTP Bank,2019-05-19,11.0896,0.11960000000000015
HUF,UAH,0.08936550491510277,OTP Bank,2019-05-19,0.09017489999999999,0.0008093950848972187
ZAR,HUF,20.07,OTP Bank,2019-05-19,20.2472,0.17719999999999914
HUF,ZAR,0.04885197850512946,OTP Bank,2019-05-19,0.049389499999999996,0.0005375214948705326
AUD,CZK,15.460999999999999,Česká spořitelna,2019-05-20,15.9918,0.530800000000001
CZK,AUD,0.06152331733727082,Česká spořitelna,2019-05-20,0.0625319,0.001008582662729178
GBP,CZK,28.658,Česká spořitelna,2019-05-20,29.4246,0.7666000000000004
CZK,GBP,0.0331928170743851,Česká spořitelna,2019-05-20,0.0339852,0.0007923829256148984
BGN,CZK,12.84,Česká spořitelna,2019-05-20,13.1754,0.3353999999999999
CZK,BGN,0.07407956144899623,Česká spořitelna,2019-05-20,0.0758992,0.0018196385510037688
DKK,CZK,3.363,Česká spořitelna,2019-05-20,3.4511,0.08809999999999985
CZK,DKK,0.2828054298642534,Česká spořitelna,2019-05-20,0.289763,0.006957570135746605
EUR,CZK,25.116,Česká spořitelna,2019-05-20,25.773000000000003,0.6570000000000036
CZK,EUR,0.0378730495379488,Česká spořitelna,2019-05-20,0.0388003,0.0009272504620512004
HKD,CZK,2.866,Česká spořitelna,2019-05-20,2.94367,0.0776699999999999
CZK,HKD,0.3318951211417192,Česká spořitelna,2019-05-20,0.339712,0.007816878858280807
HRK,CZK,3.3810000000000002,Česká spořitelna,2019-05-20,3.4693400000000003,0.08834000000000009
CZK,HRK,0.2812939521800281,Česká spořitelna,2019-05-20,0.28823899999999997,0.00694504781997185
JPY,CZK,0.20495,Česká spořitelna,2019-05-20,0.20974099999999998,0.00479099999999999
CZK,JPY,4.641232711408151,Česká spořitelna,2019-05-20,4.76778,0.1265472885918495
ZAR,CZK,1.5630000000000002,Česká spořitelna,2019-05-20,1.60391,0.04090999999999978
CZK,ZAR,0.6086427267194157,Česká spořitelna,2019-05-20,0.623478,0.014835273280584316
CAD,CZK,16.682000000000002,Česká spořitelna,2019-05-20,17.1969,0.5148999999999972
CZK,CAD,0.057022295717625585,Česká spořitelna,2019-05-20,0.05815,0.0011277042823744157
HUF,CZK,0.07704,Česká spořitelna,2019-05-20,0.0789989,0.0019588999999999995
CZK,HUF,12.347203358439312,Česká spořitelna,2019-05-20,12.6584,0.31119664156068794
NOK,CZK,2.56,Česká spořitelna,2019-05-20,2.6315,0.0714999999999999
CZK,NOK,0.3714710252600297,Česká spořitelna,2019-05-20,0.380012,0.008540974739970342
NZD,CZK,14.675999999999998,Česká spořitelna,2019-05-20,15.1058,0.42980000000000196
CZK,NZD,0.06481721545242418,Česká spořitelna,2019-05-20,0.0661997,0.0013824845475758213
PLN,CZK,5.836,Česká spořitelna,2019-05-20,5.988169999999999,0.15216999999999903
CZK,PLN,0.16299918500407498,Česká spořitelna,2019-05-20,0.166996,0.003996814995925024
RON,CZK,5.275,Česká spořitelna,2019-05-20,5.412319999999999,0.137319999999999
CZK,RON,0.18034265103697025,Česká spořitelna,2019-05-20,0.184764,0.004421348963029759
RUB,CZK,0.34197000000000005,Česká spořitelna,2019-05-20,0.357548,0.015577999999999925
CZK,RUB,2.6992738953221584,Česká spořitelna,2019-05-20,2.79683,0.09755610467784148
SEK,CZK,2.334,Česká spořitelna,2019-05-20,2.396,0.06199999999999983
CZK,SEK,0.4076640847941297,Česká spořitelna,2019-05-20,0.417362,0.009697915205870322
CHF,CZK,22.249000000000002,Česká spořitelna,2019-05-20,22.8361,0.587099999999996
CZK,CHF,0.04275331338178709,Česká spořitelna,2019-05-20,0.043790300000000004,0.001036986618212915
TND,CZK,7.513,Česká spořitelna,2019-05-20,7.714989999999999,0.20198999999999945
CZK,TND,0.12661433274246645,Česká spořitelna,2019-05-20,0.129618,0.0030036672575335654
TRY,CZK,3.719,Česká spořitelna,2019-05-20,3.80847,0.08946999999999994
CZK,TRY,0.2557544757033248,Česká spořitelna,2019-05-20,0.262573,0.006818524296675177
USD,CZK,22.5,Česká spořitelna,2019-05-20,23.1064,0.6064000000000007
CZK,USD,0.0422761477974127,Česká spořitelna,2019-05-20,0.0432781,0.0010019522025873015
EUR,CZK,25.0565,Komerční banka,2019-05-20,25.773000000000003,0.7165000000000035
CZK,EUR,0.03779618031801706,Komerční banka,2019-05-20,0.0388003,0.00100411968198294
GBP,CZK,28.5929,Komerční banka,2019-05-20,29.4246,0.8317000000000014
CZK,GBP,0.03310173155157746,Komerční banka,2019-05-20,0.0339852,0.0008834684484225405
USD,CZK,22.4404,Komerční banka,2019-05-20,23.1064,0.6660000000000004
CZK,USD,0.042177186359897936,Komerční banka,2019-05-20,0.0432781,0.0011009136401020636
AUD,CZK,15.4314,Komerční banka,2019-05-20,15.9918,0.5603999999999996
CZK,AUD,0.061333889427264136,Komerční banka,2019-05-20,0.0625319,0.001198010572735865
BGN,CZK,12.8074,Komerční banka,2019-05-20,13.1754,0.3680000000000003
CZK,BGN,0.07389999852200002,Komerční banka,2019-05-20,0.0758992,0.001999201477999979
CAD,CZK,16.6509,Komerční banka,2019-05-20,17.1969,0.5459999999999994
CZK,CAD,0.056842404433707534,Komerční banka,2019-05-20,0.05815,0.001307595566292466
CNY,CZK,3.1691,Komerční banka,2019-05-20,3.3419199999999996,0.17281999999999975
CZK,CNY,0.2854940474491107,Komerční banka,2019-05-20,0.299229,0.013734952550889301
DKK,CZK,3.3542,Komerční banka,2019-05-20,3.4511,0.09689999999999976
CZK,DKK,0.2821670428893905,Komerční banka,2019-05-20,0.289763,0.007595957110609508
HRK,CZK,3.3729,Komerční banka,2019-05-20,3.4693400000000003,0.0964400000000003
CZK,HRK,0.28060723405449395,Komerční banka,2019-05-20,0.28823899999999997,0.007631765945506019
HUF,CZK,0.07682800000000001,Komerční banka,2019-05-20,0.0789989,0.0021708999999999895
CZK,HUF,12.319367277296633,Komerční banka,2019-05-20,12.6584,0.33903272270336693
CHF,CZK,22.1887,Komerční banka,2019-05-20,22.8361,0.6473999999999975
CZK,CHF,0.04265574679548703,Komerční banka,2019-05-20,0.043790300000000004,0.0011345532045129725
JPY,CZK,0.204007,Komerční banka,2019-05-20,0.20974099999999998,0.005733999999999989
CZK,JPY,4.625496662704158,Komerční banka,2019-05-20,4.76778,0.14228333729584186
NOK,CZK,2.5549,Komerční banka,2019-05-20,2.6315,0.0766
CZK,NOK,0.3704664172192791,Komerční banka,2019-05-20,0.380012,0.00954558278072093
PLN,CZK,5.8193,Komerční banka,2019-05-20,5.988169999999999,0.1688699999999992
CZK,PLN,0.1626412946247052,Komerční banka,2019-05-20,0.166996,0.0043547053752948095
RON,CZK,5.2603,Komerční banka,2019-05-20,5.412319999999999,0.15201999999999938
CZK,RON,0.17992407204159844,Komerční banka,2019-05-20,0.184764,0.004839927958401574
RUB,CZK,0.33848500000000004,Komerční banka,2019-05-20,0.357548,0.01906299999999994
CZK,RUB,2.672974887400933,Komerční banka,2019-05-20,2.79683,0.12385511259906679
SEK,CZK,2.3285,Komerční banka,2019-05-20,2.396,0.0674999999999999
CZK,SEK,0.4064875411568635,Komerční banka,2019-05-20,0.417362,0.010874458843136536
TRY,CZK,3.7085,Komerční banka,2019-05-20,3.80847,0.09996999999999989
CZK,TRY,0.2552127198019549,Komerční banka,2019-05-20,0.262573,0.007360280198045077
AUD,CZK,15.583,ČSOB,2019-05-20,15.9918,0.4087999999999994
CZK,AUD,0.061057516180241786,ČSOB,2019-05-20,0.0625319,0.0014743838197582154
CNY,CZK,3.1319999999999997,ČSOB,2019-05-20,3.3419199999999996,0.20991999999999988
CZK,CNY,0.28312570781426954,ČSOB,2019-05-20,0.299229,0.016103292185730478
DKK,CZK,3.365,ČSOB,2019-05-20,3.4511,0.08609999999999962
CZK,DKK,0.28272547356516825,ČSOB,2019-05-20,0.289763,0.007037526434831742
EUR,CZK,25.135,ČSOB,2019-05-20,25.773000000000003,0.6380000000000017
CZK,EUR,0.037861578070573984,ČSOB,2019-05-20,0.0388003,0.0009387219294260188
HRK,CZK,3.383,ČSOB,2019-05-20,3.4693400000000003,0.0863400000000003
CZK,HRK,0.28113578858588695,ČSOB,2019-05-20,0.28823899999999997,0.00710321141411302
JPY,CZK,0.20442000000000002,ČSOB,2019-05-20,0.20974099999999998,0.005320999999999965
CZK,JPY,4.653976823195421,ČSOB,2019-05-20,4.76778,0.11380317680457885
CAD,CZK,16.77,ČSOB,2019-05-20,17.1969,0.42689999999999984
CZK,CAD,0.056737588652482275,ČSOB,2019-05-20,0.05815,0.0014124113475177252
HUF,CZK,0.07699,ČSOB,2019-05-20,0.0789989,0.002008899999999994
CZK,HUF,12.341108231519193,ČSOB,2019-05-20,12.6584,0.317291768480807
NOK,CZK,2.5660000000000003,ČSOB,2019-05-20,2.6315,0.06549999999999967
CZK,NOK,0.3706449221645664,ČSOB,2019-05-20,0.380012,0.009367077835433613
PLN,CZK,5.841,ČSOB,2019-05-20,5.988169999999999,0.14716999999999913
CZK,PLN,0.1628399283504315,ČSOB,2019-05-20,0.166996,0.0041560716495684935
RON,CZK,5.278,ČSOB,2019-05-20,5.412319999999999,0.13431999999999977
CZK,RON,0.18011527377521616,ČSOB,2019-05-20,0.184764,0.00464872622478385
RUB,CZK,0.33525,ČSOB,2019-05-20,0.357548,0.022297999999999984
CZK,RUB,2.6436842383545707,ČSOB,2019-05-20,2.79683,0.15314576164542926
SEK,CZK,2.336,ČSOB,2019-05-20,2.396,0.06000000000000005
CZK,SEK,0.4071661237785016,ČSOB,2019-05-20,0.417362,0.010195876221498423
CHF,CZK,22.278000000000002,ČSOB,2019-05-20,22.8361,0.558099999999996
CZK,CHF,0.042735042735042736,ČSOB,2019-05-20,0.043790300000000004,0.0010552572649572683
TRY,CZK,3.575,ČSOB,2019-05-20,3.80847,0.23346999999999962
CZK,TRY,0.2469745616201531,ČSOB,2019-05-20,0.262573,0.015598438379846896
USD,CZK,22.531999999999996,ČSOB,2019-05-20,23.1064,0.5744000000000042
CZK,USD,0.04223329673114283,ČSOB,2019-05-20,0.0432781,0.0010448032688571696
GBP,CZK,28.684,ČSOB,2019-05-20,29.4246,0.7406000000000006
CZK,GBP,0.03317299718029524,ČSOB,2019-05-20,0.0339852,0.0008122028197047604
AUD,CZK,15.37,Raiffeisenbank,2019-05-20,15.9918,0.6218000000000004
CZK,AUD,0.061102285225467436,Raiffeisenbank,2019-05-20,0.0625319,0.0014296147745325657
BGN,CZK,12.755999999999998,Raiffeisenbank,2019-05-20,13.1754,0.4194000000000013
CZK,BGN,0.07362143856290952,Raiffeisenbank,2019-05-20,0.0758992,0.002277761437090478
CAD,CZK,16.582,Raiffeisenbank,2019-05-20,17.1969,0.6148999999999987
CZK,CAD,0.05663155510250311,Raiffeisenbank,2019-05-20,0.05815,0.00151844489749689
CHF,CZK,22.1,Raiffeisenbank,2019-05-20,22.8361,0.7360999999999969
CZK,CHF,0.04249532551419344,Raiffeisenbank,2019-05-20,0.043790300000000004,0.001294974485806566
CNY,CZK,3.2039999999999997,Raiffeisenbank,2019-05-20,3.3419199999999996,0.13791999999999982
CZK,CNY,0.2884338044418806,Raiffeisenbank,2019-05-20,0.299229,0.01079519555811942
DKK,CZK,3.341,Raiffeisenbank,2019-05-20,3.4511,0.11009999999999964
CZK,DKK,0.28113578858588695,Raiffeisenbank,2019-05-20,0.289763,0.008627211414113045
EUR,CZK,24.99,Raiffeisenbank,2019-05-20,25.773000000000003,0.7830000000000048
CZK,EUR,0.03769317753486619,Raiffeisenbank,2019-05-20,0.0388003,0.0011071224651338155
GBP,CZK,28.476999999999997,Raiffeisenbank,2019-05-20,29.4246,0.9476000000000049
CZK,GBP,0.03297826732183491,Raiffeisenbank,2019-05-20,0.0339852,0.0010069326781650886
HRK,CZK,3.3569999999999998,Raiffeisenbank,2019-05-20,3.4693400000000003,0.11234000000000055
CZK,HRK,0.2797202797202797,Raiffeisenbank,2019-05-20,0.28823899999999997,0.008518720279720282
HUF,CZK,0.07654,Raiffeisenbank,2019-05-20,0.0789989,0.0024589
CZK,HUF,12.269938650306747,Raiffeisenbank,2019-05-20,12.6584,0.3884613496932534
JPY,CZK,0.20345,Raiffeisenbank,2019-05-20,0.20974099999999998,0.006290999999999991
CZK,JPY,4.615739672282484,Raiffeisenbank,2019-05-20,4.76778,0.15204032771751574
NOK,CZK,2.545,Raiffeisenbank,2019-05-20,2.6315,0.08650000000000002
CZK,NOK,0.3690036900369004,Raiffeisenbank,2019-05-20,0.380012,0.011008309963099594
NZD,CZK,14.584000000000001,Raiffeisenbank,2019-05-20,15.1058,0.5217999999999989
CZK,NZD,0.0643915003219575,Raiffeisenbank,2019-05-20,0.0661997,0.0018081996780424936
PLN,CZK,5.796,Raiffeisenbank,2019-05-20,5.988169999999999,0.19216999999999906
CZK,PLN,0.16202203499675955,Raiffeisenbank,2019-05-20,0.166996,0.00497396500324046
RON,CZK,5.239,Raiffeisenbank,2019-05-20,5.412319999999999,0.17331999999999947
CZK,RON,0.17924359204158452,Raiffeisenbank,2019-05-20,0.184764,0.005520407958415491
RUB,CZK,0.34516,Raiffeisenbank,2019-05-20,0.357548,0.012387999999999955
CZK,RUB,2.720792294716221,Raiffeisenbank,2019-05-20,2.79683,0.07603770528377884
SEK,CZK,2.319,Raiffeisenbank,2019-05-20,2.396,0.07699999999999996
CZK,SEK,0.4050222762251924,Raiffeisenbank,2019-05-20,0.417362,0.012339723774807632
TRY,CZK,3.693,Raiffeisenbank,2019-05-20,3.80847,0.11546999999999974
CZK,TRY,0.25425883549453343,Raiffeisenbank,2019-05-20,0.262573,0.00831416450546657
USD,CZK,22.39,Raiffeisenbank,2019-05-20,23.1064,0.7164000000000001
CZK,USD,0.04206983592763988,Raiffeisenbank,2019-05-20,0.0432781,0.0012082640723601185
AUD,CZK,15.47325,Fio banka,2019-05-20,15.9918,0.5185499999999994
CZK,AUD,0.06147505711032805,Fio banka,2019-05-20,0.0625319,0.0010568428896719495
CAD,CZK,16.69687,Fio banka,2019-05-20,17.1969,0.5000299999999989
CZK,CAD,0.0569698965369709,Fio banka,2019-05-20,0.05815,0.001180103463029103
DKK,CZK,3.36326,Fio banka,2019-05-20,3.4511,0.08783999999999992
CZK,DKK,0.2828262259102762,Fio banka,2019-05-20,0.289763,0.006936774089723818
EUR,CZK,25.11307,Fio banka,2019-05-20,25.773000000000003,0.6599300000000028
CZK,EUR,0.03787745355940113,Fio banka,2019-05-20,0.0388003,0.0009228464405988748
GBP,CZK,28.6689,Fio banka,2019-05-20,29.4246,0.7557000000000009
CZK,GBP,0.033179480084182984,Fio banka,2019-05-20,0.0339852,0.0008057199158170159
HRK,CZK,3.3817800000000005,Fio banka,2019-05-20,3.4693400000000003,0.08755999999999986
CZK,HRK,0.2812765454739791,Fio banka,2019-05-20,0.28823899999999997,0.006962454526020845
HUF,CZK,0.07704,Fio banka,2019-05-20,0.0789989,0.0019588999999999995
CZK,HUF,12.345679012345679,Fio banka,2019-05-20,12.6584,0.31272098765432155
CHF,CZK,22.24267,Fio banka,2019-05-20,22.8361,0.5934299999999979
CZK,CHF,0.042765508590949186,Fio banka,2019-05-20,0.043790300000000004,0.0010247914090508181
JPY,CZK,0.20479,Fio banka,2019-05-20,0.20974099999999998,0.004950999999999983
CZK,JPY,4.644466118619665,Fio banka,2019-05-20,4.76778,0.12331388138033539
NOK,CZK,2.56278,Fio banka,2019-05-20,2.6315,0.06871999999999989
CZK,NOK,0.3711649382752708,Fio banka,2019-05-20,0.380012,0.00884706172472921
PLN,CZK,5.8344,Fio banka,2019-05-20,5.988169999999999,0.15376999999999974
CZK,PLN,0.16303612391397562,Fio banka,2019-05-20,0.166996,0.003959876086024383
RUB,CZK,0.34585,Fio banka,2019-05-20,0.357548,0.011697999999999986
CZK,RUB,2.722940776038121,Fio banka,2019-05-20,2.79683,0.07388922396187914
SEK,CZK,2.3346299999999998,Fio banka,2019-05-20,2.396,0.06137000000000015
CZK,SEK,0.4074365315742941,Fio banka,2019-05-20,0.417362,0.009925468425705908
USD,CZK,22.49715,Fio banka,2019-05-20,23.1064,0.6092499999999994
CZK,USD,0.04228176057868509,Fio banka,2019-05-20,0.0432781,0.0009963394213149124
PLN,CZK,5.805,mBank,2019-05-20,5.988169999999999,0.1831699999999996
CZK,PLN,0.16223231667748214,mBank,2019-05-20,0.166996,0.004763683322517864
USD,CZK,22.3827,mBank,2019-05-20,23.1064,0.7237000000000009
CZK,USD,0.04207496918008508,mBank,2019-05-20,0.0432781,0.0012031308199149174
AUD,CZK,15.3912,mBank,2019-05-20,15.9918,0.6006
CZK,AUD,0.06118752753438739,mBank,2019-05-20,0.0625319,0.0013443724656126144
CAD,CZK,16.608,mBank,2019-05-20,17.1969,0.5888999999999989
CZK,CAD,0.05670412919468795,mBank,2019-05-20,0.05815,0.001445870805312048
EUR,CZK,24.985,mBank,2019-05-20,25.773000000000003,0.7880000000000038
CZK,EUR,0.03769260923318156,mBank,2019-05-20,0.0388003,0.0011076907668184435
HUF,CZK,0.07665,mBank,2019-05-20,0.0789989,0.002348900000000001
CZK,HUF,12.286219775899351,mBank,2019-05-20,12.6584,0.3721802241006493
GBP,CZK,28.5202,mBank,2019-05-20,29.4246,0.9044000000000025
CZK,GBP,0.033020300880981616,mBank,2019-05-20,0.0339852,0.0009648991190183837
JPY,CZK,0.203737,mBank,2019-05-20,0.20974099999999998,0.006003999999999982
CZK,JPY,4.622375068757829,mBank,2019-05-20,4.76778,0.14540493124217146
DKK,CZK,3.3457,mBank,2019-05-20,3.4511,0.10539999999999994
CZK,DKK,0.2814760604610578,mBank,2019-05-20,0.289763,0.008286939538942217
CHF,CZK,22.1308,mBank,2019-05-20,22.8361,0.7052999999999976
CZK,CHF,0.04255355364726508,mBank,2019-05-20,0.043790300000000004,0.0012367463527349215
NOK,CZK,2.5487,mBank,2019-05-20,2.6315,0.08279999999999976
CZK,NOK,0.3695081846062889,mBank,2019-05-20,0.380012,0.010503815393711091
SEK,CZK,2.3227,mBank,2019-05-20,2.396,0.0732999999999997
CZK,SEK,0.405465677330414,mBank,2019-05-20,0.417362,0.011896322669586012
USD,EUR,0.8826904404625298,Slovenská sporiteľňa,2019-05-20,0.8965,0.013809559537470206
EUR,USD,1.0994,Slovenská sporiteľňa,2019-05-20,1.11545,0.01605000000000012
CZK,EUR,0.03824969400244798,Slovenská sporiteľňa,2019-05-20,0.0388003,0.0005506059975520228
EUR,CZK,25.371,Slovenská sporiteľňa,2019-05-20,25.773000000000003,0.4020000000000046
PLN,EUR,0.22890104607778056,Slovenská sporiteľňa,2019-05-20,0.232334,0.003432953922219456
EUR,PLN,4.2395,Slovenská sporiteľňa,2019-05-20,4.30415,0.06465000000000032
HRK,EUR,0.13266118333775534,Slovenská sporiteľňa,2019-05-20,0.134638,0.001976816662244668
EUR,HRK,7.3153,Slovenská sporiteľňa,2019-05-20,7.427339999999999,0.11203999999999947
HUF,EUR,0.003022243713733076,Slovenská sporiteľňa,2019-05-20,0.0030656999999999998,4.345628626692367e-05
EUR,HUF,321.11,Slovenská sporiteľňa,2019-05-20,326.19,5.079999999999984
BGN,EUR,0.5037529595486373,Slovenská sporiteľňa,2019-05-20,0.511219,0.007466040451362677
EUR,BGN,1.9265,Slovenská sporiteľňa,2019-05-20,1.9561099999999998,0.029609999999999692
GBP,EUR,1.1242270938729624,Slovenská sporiteľňa,2019-05-20,1.14162,0.0173929061270377
EUR,GBP,0.8632,Slovenská sporiteľňa,2019-05-20,0.87595,0.012750000000000039
CHF,EUR,0.8728288382648163,Slovenská sporiteľňa,2019-05-20,0.886014,0.013185161735183692
EUR,CHF,1.1119,Slovenská sporiteľňa,2019-05-20,1.12865,0.01674999999999982
AUD,EUR,0.6066120715802245,Slovenská sporiteľňa,2019-05-20,0.620422,0.013809928419775575
EUR,AUD,1.5997,Slovenská sporiteľňa,2019-05-20,1.61181,0.012110000000000065
CAD,EUR,0.6546216286986122,Slovenská sporiteľňa,2019-05-20,0.667361,0.012739371301387803
EUR,CAD,1.4825,Slovenská sporiteľňa,2019-05-20,1.49844,0.015940000000000065
